"﻿""Any""","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Sexe","Nombre"
2020,4,"Les Corts",21,"Pedralbes","Cap home",948
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Cap home",271
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Cap home",2084
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Cap home",1227
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Cap home",2354
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Cap home",5184
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Cap home",3400
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Cap home",1656
2020,6,"Gràcia",29,"el Coll","Cap home",797
2020,6,"Gràcia",30,"la Salut","Cap home",1463
2020,6,"Gràcia",31,"la Vila de Gràcia","Cap home",7056
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Cap home",4254
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Cap home",2864
2020,7,"Horta-Guinardó",34,"Can Baró","Cap home",958
2020,7,"Horta-Guinardó",35,"el Guinardó","Cap home",3836
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Cap home",780
2020,7,"Horta-Guinardó",37,"el Carmel","Cap home",2846
2020,7,"Horta-Guinardó",38,"la Teixonera","Cap home",1108
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Cap home",727
2020,7,"Horta-Guinardó",40,"Montbau","Cap home",560
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Cap home",534
2020,7,"Horta-Guinardó",42,"la Clota","Cap home",72
2020,7,"Horta-Guinardó",43,"Horta","Cap home",2573
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Cap home",2660
2020,8,"Nou Barris",45,"Porta","Cap home",2562
2020,8,"Nou Barris",46,"el Turó de la Peira","Cap home",1616
2020,8,"Nou Barris",47,"Can Peguera","Cap home",259
2020,8,"Nou Barris",48,"la Guineueta","Cap home",1500
2020,8,"Nou Barris",49,"Canyelles","Cap home",583
2020,8,"Nou Barris",50,"les Roquetes","Cap home",1191
2020,8,"Nou Barris",51,"Verdun","Cap home",1302
2020,8,"Nou Barris",52,"la Prosperitat","Cap home",2488
2020,8,"Nou Barris",53,"la Trinitat Nova","Cap home",701
2020,8,"Nou Barris",54,"Torre Baró","Cap home",155
2020,8,"Nou Barris",55,"Ciutat Meridiana","Cap home",703
2020,8,"Nou Barris",56,"Vallbona","Cap home",78
2020,9,"Sant Andreu",57,"la Trinitat Vella","Cap home",600
2020,9,"Sant Andreu",58,"Baró de Viver","Cap home",200
2020,9,"Sant Andreu",59,"el Bon Pastor","Cap home",845
2020,9,"Sant Andreu",60,"Sant Andreu","Cap home",5333
2020,9,"Sant Andreu",61,"la Sagrera","Cap home",2739
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Cap home",1518
2020,9,"Sant Andreu",63,"Navas","Cap home",2219
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Cap home",4246
2020,10,"Sant Martí",65,"el Clot","Cap home",2396
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Cap home",1526
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Cap home",629
2020,10,"Sant Martí",68,"el Poblenou","Cap home",2998
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Cap home",1062
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Cap home",1736
2020,10,"Sant Martí",71,"Provençals del Poblenou","Cap home",1677
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Cap home",2577
2020,10,"Sant Martí",73,"la Verneda i la Pau","Cap home",2496
2020,1,"Ciutat Vella",1,"el Raval","1 home",7599
2020,1,"Ciutat Vella",2,"el Barri Gòtic","1 home",3168
2020,1,"Ciutat Vella",3,"la Barceloneta","1 home",3493
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","1 home",4888
2020,2,"Eixample",5,"el Fort Pienc","1 home",5898
2020,2,"Eixample",6,"la Sagrada Família","1 home",10141
2020,2,"Eixample",7,"la Dreta de l'Eixample","1 home",8405
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","1 home",8253
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","1 home",11377
2020,2,"Eixample",10,"Sant Antoni","1 home",7494
2020,3,"Sants-Montjuïc",11,"el Poble Sec","1 home",7291
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","1 home",238
2020,3,"Sants-Montjuïc",13,"la Marina de Port","1 home",5695
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","1 home",2024
2020,3,"Sants-Montjuïc",15,"Hostafrancs","1 home",3166
2020,3,"Sants-Montjuïc",16,"la Bordeta","1 home",3845
2020,3,"Sants-Montjuïc",17,"Sants - Badal","1 home",4810
2020,3,"Sants-Montjuïc",18,"Sants","1 home",7989
2020,4,"Les Corts",19,"les Corts","1 home",8928
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","1 home",4565
2020,4,"Les Corts",21,"Pedralbes","1 home",1846
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","1 home",711
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","1 home",3744
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","1 home",2301
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","1 home",4110
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","1 home",8157
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","1 home",5576
2020,6,"Gràcia",28,"Vallcarca i els Penitents","1 home",3097
2020,6,"Gràcia",29,"el Coll","1 home",1508
2020,6,"Gràcia",30,"la Salut","1 home",2531
2020,6,"Gràcia",31,"la Vila de Gràcia","1 home",10509
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","1 home",7031
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","1 home",5122
2020,7,"Horta-Guinardó",34,"Can Baró","1 home",1867
2020,7,"Horta-Guinardó",35,"el Guinardó","1 home",7554
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","1 home",1860
2020,7,"Horta-Guinardó",37,"el Carmel","1 home",6334
2020,7,"Horta-Guinardó",38,"la Teixonera","1 home",2379
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","1 home",1448
2020,7,"Horta-Guinardó",40,"Montbau","1 home",1055
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","1 home",1195
2020,7,"Horta-Guinardó",42,"la Clota","1 home",112
2020,7,"Horta-Guinardó",43,"Horta","1 home",5166
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","1 home",4987
2020,8,"Nou Barris",45,"Porta","1 home",4963
2020,8,"Nou Barris",46,"el Turó de la Peira","1 home",2900
2020,8,"Nou Barris",47,"Can Peguera","1 home",412
2020,8,"Nou Barris",48,"la Guineueta","1 home",3040
2020,8,"Nou Barris",49,"Canyelles","1 home",1429
2020,8,"Nou Barris",50,"les Roquetes","1 home",2811
2020,8,"Nou Barris",51,"Verdun","1 home",2403
2020,8,"Nou Barris",52,"la Prosperitat","1 home",5302
2020,8,"Nou Barris",53,"la Trinitat Nova","1 home",1313
2020,8,"Nou Barris",54,"Torre Baró","1 home",430
2020,8,"Nou Barris",55,"Ciutat Meridiana","1 home",1633
2020,8,"Nou Barris",56,"Vallbona","1 home",242
2020,9,"Sant Andreu",57,"la Trinitat Vella","1 home",1626
2020,9,"Sant Andreu",58,"Baró de Viver","1 home",480
2020,9,"Sant Andreu",59,"el Bon Pastor","1 home",2066
2020,9,"Sant Andreu",60,"Sant Andreu","1 home",11916
2020,9,"Sant Andreu",61,"la Sagrera","1 home",5816
2020,9,"Sant Andreu",62,"el Congrés i els Indians","1 home",2811
2020,9,"Sant Andreu",63,"Navas","1 home",4294
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","1 home",7911
2020,10,"Sant Martí",65,"el Clot","1 home",5108
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","1 home",3082
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","1 home",1682
2020,10,"Sant Martí",68,"el Poblenou","1 home",6486
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","1 home",2640
2020,10,"Sant Martí",70,"el Besòs i el Maresme","1 home",3779
2020,10,"Sant Martí",71,"Provençals del Poblenou","1 home",4183
2020,10,"Sant Martí",72,"Sant Martí de Provençals","1 home",5092
2020,10,"Sant Martí",73,"la Verneda i la Pau","1 home",5597
2020,1,"Ciutat Vella",1,"el Raval","2 homes",3264
2020,1,"Ciutat Vella",2,"el Barri Gòtic","2 homes",1120
2020,1,"Ciutat Vella",3,"la Barceloneta","2 homes",1043
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","2 homes",1693
2020,2,"Eixample",5,"el Fort Pienc","2 homes",2546
2020,2,"Eixample",6,"la Sagrada Família","2 homes",4095
2020,2,"Eixample",7,"la Dreta de l'Eixample","2 homes",3517
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","2 homes",3288
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","2 homes",4637
2020,2,"Eixample",10,"Sant Antoni","2 homes",3040
2020,3,"Sants-Montjuïc",11,"el Poble Sec","2 homes",2988
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","2 homes",83
2020,3,"Sants-Montjuïc",13,"la Marina de Port","2 homes",2649
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","2 homes",784
2020,3,"Sants-Montjuïc",15,"Hostafrancs","2 homes",1263
2020,3,"Sants-Montjuïc",16,"la Bordeta","2 homes",1617
2020,3,"Sants-Montjuïc",17,"Sants - Badal","2 homes",1926
2020,3,"Sants-Montjuïc",18,"Sants","2 homes",3287
2020,4,"Les Corts",19,"les Corts","2 homes",3772
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","2 homes",2012
2020,4,"Les Corts",21,"Pedralbes","2 homes",894
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","2 homes",394
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","2 homes",1955
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","2 homes",1236
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","2 homes",1966
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","2 homes",3678
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","2 homes",2360
2020,6,"Gràcia",28,"Vallcarca i els Penitents","2 homes",1297
2020,6,"Gràcia",29,"el Coll","2 homes",607
2020,6,"Gràcia",30,"la Salut","2 homes",1081
2020,6,"Gràcia",31,"la Vila de Gràcia","2 homes",3861
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","2 homes",2714
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","2 homes",2093
2020,7,"Horta-Guinardó",34,"Can Baró","2 homes",768
2020,7,"Horta-Guinardó",35,"el Guinardó","2 homes",2980
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","2 homes",821
2020,7,"Horta-Guinardó",37,"el Carmel","2 homes",2653
2020,7,"Horta-Guinardó",38,"la Teixonera","2 homes",999
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","2 homes",581
2020,7,"Horta-Guinardó",40,"Montbau","2 homes",378
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","2 homes",489
2020,7,"Horta-Guinardó",42,"la Clota","2 homes",65
2020,7,"Horta-Guinardó",43,"Horta","2 homes",2184
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","2 homes",2072
2020,8,"Nou Barris",45,"Porta","2 homes",2001
2020,8,"Nou Barris",46,"el Turó de la Peira","2 homes",1208
2020,8,"Nou Barris",47,"Can Peguera","2 homes",175
2020,8,"Nou Barris",48,"la Guineueta","2 homes",1215
2020,8,"Nou Barris",49,"Canyelles","2 homes",595
2020,8,"Nou Barris",50,"les Roquetes","2 homes",1339
2020,8,"Nou Barris",51,"Verdun","2 homes",969
2020,8,"Nou Barris",52,"la Prosperitat","2 homes",2157
2020,8,"Nou Barris",53,"la Trinitat Nova","2 homes",634
2020,8,"Nou Barris",54,"Torre Baró","2 homes",232
2020,8,"Nou Barris",55,"Ciutat Meridiana","2 homes",834
2020,8,"Nou Barris",56,"Vallbona","2 homes",107
2020,9,"Sant Andreu",57,"la Trinitat Vella","2 homes",773
2020,9,"Sant Andreu",58,"Baró de Viver","2 homes",195
2020,9,"Sant Andreu",59,"el Bon Pastor","2 homes",1080
2020,9,"Sant Andreu",60,"Sant Andreu","2 homes",5042
2020,9,"Sant Andreu",61,"la Sagrera","2 homes",2344
2020,9,"Sant Andreu",62,"el Congrés i els Indians","2 homes",1156
2020,9,"Sant Andreu",63,"Navas","2 homes",1805
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","2 homes",3137
2020,10,"Sant Martí",65,"el Clot","2 homes",2329
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","2 homes",1301
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","2 homes",877
2020,10,"Sant Martí",68,"el Poblenou","2 homes",3050
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","2 homes",1204
2020,10,"Sant Martí",70,"el Besòs i el Maresme","2 homes",1788
2020,10,"Sant Martí",71,"Provençals del Poblenou","2 homes",1799
2020,10,"Sant Martí",72,"Sant Martí de Provençals","2 homes",2134
2020,10,"Sant Martí",73,"la Verneda i la Pau","2 homes",2392
2020,1,"Ciutat Vella",1,"el Raval","3 homes",1354
2020,1,"Ciutat Vella",2,"el Barri Gòtic","3 homes",352
2020,1,"Ciutat Vella",3,"la Barceloneta","3 homes",342
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","3 homes",553
2020,2,"Eixample",5,"el Fort Pienc","3 homes",823
2020,2,"Eixample",6,"la Sagrada Família","3 homes",1265
2020,2,"Eixample",7,"la Dreta de l'Eixample","3 homes",1177
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","3 homes",1057
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","3 homes",1490
2020,2,"Eixample",10,"Sant Antoni","3 homes",953
2020,3,"Sants-Montjuïc",11,"el Poble Sec","3 homes",995
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","3 homes",42
2020,3,"Sants-Montjuïc",13,"la Marina de Port","3 homes",847
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","3 homes",259
2020,3,"Sants-Montjuïc",15,"Hostafrancs","3 homes",386
2020,3,"Sants-Montjuïc",16,"la Bordeta","3 homes",460
2020,3,"Sants-Montjuïc",17,"Sants - Badal","3 homes",617
2020,3,"Sants-Montjuïc",18,"Sants","3 homes",994
2020,4,"Les Corts",19,"les Corts","3 homes",1170
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","3 homes",623
2020,4,"Les Corts",21,"Pedralbes","3 homes",384
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","3 homes",180
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","3 homes",806
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","3 homes",597
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","3 homes",791
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","3 homes",1358
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","3 homes",836
2020,6,"Gràcia",28,"Vallcarca i els Penitents","3 homes",426
2020,6,"Gràcia",29,"el Coll","3 homes",191
2020,6,"Gràcia",30,"la Salut","3 homes",315
2020,6,"Gràcia",31,"la Vila de Gràcia","3 homes",1152
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","3 homes",806
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","3 homes",612
2020,7,"Horta-Guinardó",34,"Can Baró","3 homes",241
2020,7,"Horta-Guinardó",35,"el Guinardó","3 homes",915
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","3 homes",260
2020,7,"Horta-Guinardó",37,"el Carmel","3 homes",822
2020,7,"Horta-Guinardó",38,"la Teixonera","3 homes",308
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","3 homes",185
2020,7,"Horta-Guinardó",40,"Montbau","3 homes",108
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","3 homes",129
2020,7,"Horta-Guinardó",42,"la Clota","3 homes",29
2020,7,"Horta-Guinardó",43,"Horta","3 homes",643
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","3 homes",624
2020,8,"Nou Barris",45,"Porta","3 homes",597
2020,8,"Nou Barris",46,"el Turó de la Peira","3 homes",444
2020,8,"Nou Barris",47,"Can Peguera","3 homes",65
2020,8,"Nou Barris",48,"la Guineueta","3 homes",375
2020,8,"Nou Barris",49,"Canyelles","3 homes",172
2020,8,"Nou Barris",50,"les Roquetes","3 homes",487
2020,8,"Nou Barris",51,"Verdun","3 homes",332
2020,8,"Nou Barris",52,"la Prosperitat","3 homes",667
2020,8,"Nou Barris",53,"la Trinitat Nova","3 homes",190
2020,8,"Nou Barris",54,"Torre Baró","3 homes",99
2020,8,"Nou Barris",55,"Ciutat Meridiana","3 homes",359
2020,8,"Nou Barris",56,"Vallbona","3 homes",43
2020,9,"Sant Andreu",57,"la Trinitat Vella","3 homes",341
2020,9,"Sant Andreu",58,"Baró de Viver","3 homes",81
2020,9,"Sant Andreu",59,"el Bon Pastor","3 homes",366
2020,9,"Sant Andreu",60,"Sant Andreu","3 homes",1404
2020,9,"Sant Andreu",61,"la Sagrera","3 homes",745
2020,9,"Sant Andreu",62,"el Congrés i els Indians","3 homes",373
2020,9,"Sant Andreu",63,"Navas","3 homes",597
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","3 homes",939
2020,10,"Sant Martí",65,"el Clot","3 homes",754
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","3 homes",410
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","3 homes",294
2020,10,"Sant Martí",68,"el Poblenou","3 homes",966
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","3 homes",377
2020,10,"Sant Martí",70,"el Besòs i el Maresme","3 homes",636
2020,10,"Sant Martí",71,"Provençals del Poblenou","3 homes",598
2020,10,"Sant Martí",72,"Sant Martí de Provençals","3 homes",648
2020,10,"Sant Martí",73,"la Verneda i la Pau","3 homes",788
2020,1,"Ciutat Vella",1,"el Raval","4 homes o més",1306
2020,1,"Ciutat Vella",2,"el Barri Gòtic","4 homes o més",227
2020,1,"Ciutat Vella",3,"la Barceloneta","4 homes o més",165
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","4 homes o més",258
2020,2,"Eixample",5,"el Fort Pienc","4 homes o més",303
2020,2,"Eixample",6,"la Sagrada Família","4 homes o més",397
2020,2,"Eixample",7,"la Dreta de l'Eixample","4 homes o més",349
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","4 homes o més",367
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","4 homes o més",454
2020,2,"Eixample",10,"Sant Antoni","4 homes o més",429
2020,3,"Sants-Montjuïc",11,"el Poble Sec","4 homes o més",641
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","4 homes o més",14
2020,3,"Sants-Montjuïc",13,"la Marina de Port","4 homes o més",324
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","4 homes o més",106
2020,3,"Sants-Montjuïc",15,"Hostafrancs","4 homes o més",180
2020,3,"Sants-Montjuïc",16,"la Bordeta","4 homes o més",160
2020,3,"Sants-Montjuïc",17,"Sants - Badal","4 homes o més",235
2020,3,"Sants-Montjuïc",18,"Sants","4 homes o més",352
2020,4,"Les Corts",19,"les Corts","4 homes o més",294
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","4 homes o més",160
2020,4,"Les Corts",21,"Pedralbes","4 homes o més",132
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","4 homes o més",57
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","4 homes o més",283
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","4 homes o més",241
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","4 homes o més",267
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","4 homes o més",446
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","4 homes o més",243
2020,6,"Gràcia",28,"Vallcarca i els Penitents","4 homes o més",128
2020,6,"Gràcia",29,"el Coll","4 homes o més",60
2020,6,"Gràcia",30,"la Salut","4 homes o més",88
2020,6,"Gràcia",31,"la Vila de Gràcia","4 homes o més",297
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","4 homes o més",214
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","4 homes o més",198
2020,7,"Horta-Guinardó",34,"Can Baró","4 homes o més",65
2020,7,"Horta-Guinardó",35,"el Guinardó","4 homes o més",287
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","4 homes o més",54
2020,7,"Horta-Guinardó",37,"el Carmel","4 homes o més",292
2020,7,"Horta-Guinardó",38,"la Teixonera","4 homes o més",92
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","4 homes o més",52
2020,7,"Horta-Guinardó",40,"Montbau","4 homes o més",39
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","4 homes o més",25
2020,7,"Horta-Guinardó",42,"la Clota","4 homes o més",6
2020,7,"Horta-Guinardó",43,"Horta","4 homes o més",154
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","4 homes o més",211
2020,8,"Nou Barris",45,"Porta","4 homes o més",170
2020,8,"Nou Barris",46,"el Turó de la Peira","4 homes o més",187
2020,8,"Nou Barris",47,"Can Peguera","4 homes o més",19
2020,8,"Nou Barris",48,"la Guineueta","4 homes o més",103
2020,8,"Nou Barris",49,"Canyelles","4 homes o més",26
2020,8,"Nou Barris",50,"les Roquetes","4 homes o més",198
2020,8,"Nou Barris",51,"Verdun","4 homes o més",135
2020,8,"Nou Barris",52,"la Prosperitat","4 homes o més",216
2020,8,"Nou Barris",53,"la Trinitat Nova","4 homes o més",103
2020,8,"Nou Barris",54,"Torre Baró","4 homes o més",56
2020,8,"Nou Barris",55,"Ciutat Meridiana","4 homes o més",215
2020,8,"Nou Barris",56,"Vallbona","4 homes o més",18
2020,9,"Sant Andreu",57,"la Trinitat Vella","4 homes o més",225
2020,9,"Sant Andreu",58,"Baró de Viver","4 homes o més",39
2020,9,"Sant Andreu",59,"el Bon Pastor","4 homes o més",141
2020,9,"Sant Andreu",60,"Sant Andreu","4 homes o més",289
2020,9,"Sant Andreu",61,"la Sagrera","4 homes o més",234
2020,9,"Sant Andreu",62,"el Congrés i els Indians","4 homes o més",132
2020,9,"Sant Andreu",63,"Navas","4 homes o més",173
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","4 homes o més",287
2020,10,"Sant Martí",65,"el Clot","4 homes o més",199
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","4 homes o més",130
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","4 homes o més",63
2020,10,"Sant Martí",68,"el Poblenou","4 homes o més",260
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","4 homes o més",85
2020,10,"Sant Martí",70,"el Besòs i el Maresme","4 homes o més",426
2020,10,"Sant Martí",71,"Provençals del Poblenou","4 homes o més",162
2020,10,"Sant Martí",72,"Sant Martí de Provençals","4 homes o més",178
