"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Tipus_Vehicles","Antiguitat","Nombre"
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Turismes","6 anys",100
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Turismes","7 anys",87
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Turismes","8 anys",102
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Turismes","9 anys",134
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Turismes","10 anys",132
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Turismes","D'11 a 20 anys",1203
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Turismes","Més de 20 anys",258
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","Menys d'un any d'antiguitat",97
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","1 any",62
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","2 anys",83
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","3 anys",86
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","4 anys",58
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","5 anys",59
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","6 anys",55
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","7 anys",31
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","8 anys",46
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","9 anys",66
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","10 anys",47
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","D'11 a 20 anys",483
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Motos","Més de 20 anys",172
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","Menys d'un any d'antiguitat",1
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","1 any",5
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","2 anys",1
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","3 anys",3
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","4 anys",6
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","5 anys",10
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","6 anys",4
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","7 anys",8
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","8 anys",5
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","9 anys",6
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","10 anys",13
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Ciclomotors","D'11 a 20 anys",243
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","Menys d'un any d'antiguitat",1
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","1 any",7
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","2 anys",9
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","3 anys",4
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","4 anys",8
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","5 anys",5
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","6 anys",3
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","7 anys",8
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","8 anys",4
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","9 anys",9
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","10 anys",7
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","D'11 a 20 anys",93
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Furgonetes","Més de 20 anys",40
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Camions","Menys d'un any d'antiguitat",1
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Camions","6 anys",3
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Camions","7 anys",1
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Camions","10 anys",1
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Camions","D'11 a 20 anys",32
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Camions","Més de 20 anys",13
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","Menys d'un any d'antiguitat",4
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","1 any",3
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","2 anys",5
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","3 anys",3
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","4 anys",2
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","5 anys",2
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","6 anys",2
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","8 anys",3
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","9 anys",2
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","10 anys",4
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","D'11 a 20 anys",43
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","Més de 20 anys",11
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Altres vehicles","No consta",3
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","Menys d'un any d'antiguitat",185
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","1 any",220
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","2 anys",193
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","3 anys",206
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","4 anys",186
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","5 anys",131
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","6 anys",141
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","7 anys",101
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","8 anys",142
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","9 anys",161
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","10 anys",158
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","D'11 a 20 anys",1872
2019,"3","Sants-Montjuïc","15","Hostafrancs","Turismes","Més de 20 anys",422
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","Menys d'un any d'antiguitat",105
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","1 any",80
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","2 anys",92
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","3 anys",76
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","4 anys",81
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","5 anys",72
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","6 anys",62
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","7 anys",56
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","8 anys",51
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","9 anys",84
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","10 anys",64
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","D'11 a 20 anys",604
2019,"3","Sants-Montjuïc","15","Hostafrancs","Motos","Més de 20 anys",222
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","Menys d'un any d'antiguitat",2
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","1 any",7
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","2 anys",4
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","3 anys",11
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","4 anys",8
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","5 anys",8
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","6 anys",4
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","7 anys",6
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","8 anys",6
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","9 anys",15
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","10 anys",10
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","D'11 a 20 anys",330
2019,"3","Sants-Montjuïc","15","Hostafrancs","Ciclomotors","Més de 20 anys",1
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","Menys d'un any d'antiguitat",16
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","1 any",12
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","2 anys",10
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","3 anys",11
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","4 anys",13
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","5 anys",9
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","6 anys",10
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","7 anys",5
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","8 anys",15
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","9 anys",21
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","10 anys",12
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","D'11 a 20 anys",197
2019,"3","Sants-Montjuïc","15","Hostafrancs","Furgonetes","Més de 20 anys",90
2019,"3","Sants-Montjuïc","15","Hostafrancs","Camions","1 any",1
2019,"3","Sants-Montjuïc","15","Hostafrancs","Camions","3 anys",1
2019,"3","Sants-Montjuïc","15","Hostafrancs","Camions","4 anys",1
2019,"3","Sants-Montjuïc","15","Hostafrancs","Camions","7 anys",1
2019,"3","Sants-Montjuïc","15","Hostafrancs","Camions","8 anys",2
2019,"3","Sants-Montjuïc","15","Hostafrancs","Camions","9 anys",6
2019,"3","Sants-Montjuïc","15","Hostafrancs","Camions","10 anys",4
2019,"3","Sants-Montjuïc","15","Hostafrancs","Camions","D'11 a 20 anys",84
2019,"3","Sants-Montjuïc","15","Hostafrancs","Camions","Més de 20 anys",40
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","Menys d'un any d'antiguitat",8
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","1 any",1
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","2 anys",2
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","3 anys",3
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","4 anys",5
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","6 anys",1
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","7 anys",2
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","8 anys",6
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","9 anys",1
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","10 anys",2
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","D'11 a 20 anys",65
2019,"3","Sants-Montjuïc","15","Hostafrancs","Altres vehicles","Més de 20 anys",22
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","Menys d'un any d'antiguitat",271
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","1 any",344
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","2 anys",322
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","3 anys",265
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","4 anys",259
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","5 anys",198
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","6 anys",190
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","7 anys",199
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","8 anys",187
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","9 anys",236
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","10 anys",230
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","D'11 a 20 anys",2311
2019,"3","Sants-Montjuïc","16","la Bordeta","Turismes","Més de 20 anys",477
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","Menys d'un any d'antiguitat",150
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","1 any",119
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","2 anys",118
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","3 anys",104
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","4 anys",111
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","5 anys",87
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","6 anys",82
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","7 anys",74
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","8 anys",68
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","9 anys",112
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","10 anys",107
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","D'11 a 20 anys",756
2019,"3","Sants-Montjuïc","16","la Bordeta","Motos","Més de 20 anys",263
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","Menys d'un any d'antiguitat",9
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","1 any",4
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","2 anys",5
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","3 anys",8
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","4 anys",9
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","5 anys",9
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","6 anys",4
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","7 anys",6
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","8 anys",4
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","9 anys",8
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","10 anys",13
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","D'11 a 20 anys",373
2019,"3","Sants-Montjuïc","16","la Bordeta","Ciclomotors","Més de 20 anys",2
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","Menys d'un any d'antiguitat",11
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","1 any",20
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","2 anys",14
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","3 anys",13
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","4 anys",4
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","5 anys",6
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","6 anys",6
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","7 anys",7
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","8 anys",13
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","9 anys",17
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","10 anys",12
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","D'11 a 20 anys",151
2019,"3","Sants-Montjuïc","16","la Bordeta","Furgonetes","Més de 20 anys",78
2019,"3","Sants-Montjuïc","16","la Bordeta","Camions","Menys d'un any d'antiguitat",2
2019,"3","Sants-Montjuïc","16","la Bordeta","Camions","1 any",2
2019,"3","Sants-Montjuïc","16","la Bordeta","Camions","2 anys",3
2019,"3","Sants-Montjuïc","16","la Bordeta","Camions","3 anys",3
2019,"3","Sants-Montjuïc","16","la Bordeta","Camions","6 anys",5
2019,"3","Sants-Montjuïc","16","la Bordeta","Camions","7 anys",2
2019,"3","Sants-Montjuïc","16","la Bordeta","Camions","8 anys",4
2019,"3","Sants-Montjuïc","16","la Bordeta","Camions","9 anys",1
2019,"3","Sants-Montjuïc","16","la Bordeta","Camions","10 anys",2
2019,"3","Sants-Montjuïc","16","la Bordeta","Camions","D'11 a 20 anys",61
2019,"3","Sants-Montjuïc","16","la Bordeta","Camions","Més de 20 anys",23
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","Menys d'un any d'antiguitat",5
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","1 any",3
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","2 anys",2
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","4 anys",2
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","5 anys",1
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","6 anys",2
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","7 anys",2
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","8 anys",3
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","9 anys",2
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","10 anys",1
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","D'11 a 20 anys",61
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","Més de 20 anys",24
2019,"3","Sants-Montjuïc","16","la Bordeta","Altres vehicles","No consta",1
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","Menys d'un any d'antiguitat",331
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","1 any",408
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","2 anys",354
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","3 anys",255
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","4 anys",307
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","5 anys",231
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","6 anys",215
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","7 anys",198
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","8 anys",241
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","9 anys",285
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","10 anys",295
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","D'11 a 20 anys",2834
2019,"3","Sants-Montjuïc","17","Sants - Badal","Turismes","Més de 20 anys",595
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","Menys d'un any d'antiguitat",168
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","1 any",150
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","2 anys",142
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","3 anys",138
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","4 anys",113
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","5 anys",96
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","6 anys",88
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","7 anys",87
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","8 anys",108
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","9 anys",135
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","10 anys",102
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","D'11 a 20 anys",928
2019,"3","Sants-Montjuïc","17","Sants - Badal","Motos","Més de 20 anys",335
2019,"3","Sants-Montjuïc","17","Sants - Badal","Ciclomotors","Menys d'un any d'antiguitat",13
2019,"3","Sants-Montjuïc","17","Sants - Badal","Ciclomotors","1 any",6
2019,"3","Sants-Montjuïc","17","Sants - Badal","Ciclomotors","2 anys",15
2019,"3","Sants-Montjuïc","17","Sants - Badal","Ciclomotors","3 anys",8
2019,"3","Sants-Montjuïc","17","Sants - Badal","Ciclomotors","4 anys",12
2019,"3","Sants-Montjuïc","17","Sants - Badal","Ciclomotors","5 anys",10
2019,"3","Sants-Montjuïc","17","Sants - Badal","Ciclomotors","6 anys",14
2019,"3","Sants-Montjuïc","17","Sants - Badal","Ciclomotors","7 anys",4
2019,"3","Sants-Montjuïc","17","Sants - Badal","Ciclomotors","8 anys",8
