"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Tipus_Vehicles","Nacionalitat_propietari","Nombre"
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","86","Motos","Nacionalitat espanyola",158
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","86","Motos","Altres nacionalitats",15
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","87","Turismes","Nacionalitat espanyola",649
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","87","Turismes","Altres nacionalitats",13
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","87","Motos","Nacionalitat espanyola",334
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","87","Motos","Altres nacionalitats",8
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","88","Turismes","Nacionalitat espanyola",373
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","88","Turismes","Altres nacionalitats",12
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","88","Motos","Nacionalitat espanyola",183
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","88","Motos","Altres nacionalitats",6
2019,"7","Horta-Guinardó","33","el Baix Guinardó","1","Turismes","Nacionalitat espanyola",457
2019,"7","Horta-Guinardó","33","el Baix Guinardó","1","Turismes","Altres nacionalitats",19
2019,"7","Horta-Guinardó","33","el Baix Guinardó","1","Motos","Nacionalitat espanyola",226
2019,"7","Horta-Guinardó","33","el Baix Guinardó","1","Motos","Altres nacionalitats",10
2019,"7","Horta-Guinardó","33","el Baix Guinardó","2","Turismes","Nacionalitat espanyola",251
2019,"7","Horta-Guinardó","33","el Baix Guinardó","2","Turismes","Altres nacionalitats",20
2019,"7","Horta-Guinardó","33","el Baix Guinardó","2","Motos","Nacionalitat espanyola",144
2019,"7","Horta-Guinardó","33","el Baix Guinardó","2","Motos","Altres nacionalitats",13
2019,"7","Horta-Guinardó","33","el Baix Guinardó","3","Turismes","Nacionalitat espanyola",326
2019,"7","Horta-Guinardó","33","el Baix Guinardó","3","Turismes","Altres nacionalitats",35
2019,"7","Horta-Guinardó","33","el Baix Guinardó","3","Motos","Nacionalitat espanyola",152
2019,"7","Horta-Guinardó","33","el Baix Guinardó","3","Motos","Altres nacionalitats",16
2019,"7","Horta-Guinardó","33","el Baix Guinardó","4","Turismes","Nacionalitat espanyola",375
2019,"7","Horta-Guinardó","33","el Baix Guinardó","4","Turismes","Altres nacionalitats",32
2019,"7","Horta-Guinardó","33","el Baix Guinardó","4","Motos","Nacionalitat espanyola",160
2019,"7","Horta-Guinardó","33","el Baix Guinardó","4","Motos","Altres nacionalitats",20
2019,"7","Horta-Guinardó","33","el Baix Guinardó","5","Turismes","Nacionalitat espanyola",347
2019,"7","Horta-Guinardó","33","el Baix Guinardó","5","Turismes","Altres nacionalitats",20
2019,"7","Horta-Guinardó","33","el Baix Guinardó","5","Motos","Nacionalitat espanyola",136
2019,"7","Horta-Guinardó","33","el Baix Guinardó","5","Motos","Altres nacionalitats",13
2019,"7","Horta-Guinardó","33","el Baix Guinardó","6","Turismes","Nacionalitat espanyola",316
2019,"7","Horta-Guinardó","33","el Baix Guinardó","6","Turismes","Altres nacionalitats",8
2019,"7","Horta-Guinardó","33","el Baix Guinardó","6","Motos","Nacionalitat espanyola",131
2019,"7","Horta-Guinardó","33","el Baix Guinardó","6","Motos","Altres nacionalitats",7
2019,"7","Horta-Guinardó","33","el Baix Guinardó","7","Turismes","Nacionalitat espanyola",287
2019,"7","Horta-Guinardó","33","el Baix Guinardó","7","Turismes","Altres nacionalitats",20
2019,"7","Horta-Guinardó","33","el Baix Guinardó","7","Motos","Nacionalitat espanyola",130
2019,"7","Horta-Guinardó","33","el Baix Guinardó","7","Motos","Altres nacionalitats",10
2019,"7","Horta-Guinardó","33","el Baix Guinardó","8","Turismes","Nacionalitat espanyola",441
2019,"7","Horta-Guinardó","33","el Baix Guinardó","8","Turismes","Altres nacionalitats",15
2019,"7","Horta-Guinardó","33","el Baix Guinardó","8","Motos","Nacionalitat espanyola",210
2019,"7","Horta-Guinardó","33","el Baix Guinardó","8","Motos","Altres nacionalitats",11
2019,"7","Horta-Guinardó","33","el Baix Guinardó","9","Turismes","Nacionalitat espanyola",267
2019,"7","Horta-Guinardó","33","el Baix Guinardó","9","Turismes","Altres nacionalitats",21
2019,"7","Horta-Guinardó","33","el Baix Guinardó","9","Motos","Nacionalitat espanyola",136
2019,"7","Horta-Guinardó","33","el Baix Guinardó","9","Motos","Altres nacionalitats",15
2019,"7","Horta-Guinardó","33","el Baix Guinardó","10","Turismes","Nacionalitat espanyola",321
2019,"7","Horta-Guinardó","33","el Baix Guinardó","10","Turismes","Altres nacionalitats",32
2019,"7","Horta-Guinardó","33","el Baix Guinardó","10","Motos","Nacionalitat espanyola",148
2019,"7","Horta-Guinardó","33","el Baix Guinardó","10","Motos","Altres nacionalitats",12
2019,"7","Horta-Guinardó","33","el Baix Guinardó","11","Turismes","Nacionalitat espanyola",287
2019,"7","Horta-Guinardó","33","el Baix Guinardó","11","Turismes","Altres nacionalitats",15
2019,"7","Horta-Guinardó","33","el Baix Guinardó","11","Motos","Nacionalitat espanyola",108
2019,"7","Horta-Guinardó","33","el Baix Guinardó","11","Motos","Altres nacionalitats",16
2019,"7","Horta-Guinardó","33","el Baix Guinardó","12","Turismes","Nacionalitat espanyola",400
2019,"7","Horta-Guinardó","33","el Baix Guinardó","12","Turismes","Altres nacionalitats",32
2019,"7","Horta-Guinardó","33","el Baix Guinardó","12","Motos","Nacionalitat espanyola",183
2019,"7","Horta-Guinardó","33","el Baix Guinardó","12","Motos","Altres nacionalitats",14
2019,"7","Horta-Guinardó","33","el Baix Guinardó","13","Turismes","Nacionalitat espanyola",394
2019,"7","Horta-Guinardó","33","el Baix Guinardó","13","Turismes","Altres nacionalitats",11
2019,"7","Horta-Guinardó","33","el Baix Guinardó","13","Motos","Nacionalitat espanyola",179
2019,"7","Horta-Guinardó","33","el Baix Guinardó","13","Motos","Altres nacionalitats",14
2019,"7","Horta-Guinardó","33","el Baix Guinardó","14","Turismes","Nacionalitat espanyola",204
2019,"7","Horta-Guinardó","33","el Baix Guinardó","14","Turismes","Altres nacionalitats",11
2019,"7","Horta-Guinardó","33","el Baix Guinardó","14","Motos","Nacionalitat espanyola",113
2019,"7","Horta-Guinardó","33","el Baix Guinardó","14","Motos","Altres nacionalitats",7
2019,"7","Horta-Guinardó","33","el Baix Guinardó","15","Turismes","Nacionalitat espanyola",420
2019,"7","Horta-Guinardó","33","el Baix Guinardó","15","Turismes","Altres nacionalitats",31
2019,"7","Horta-Guinardó","33","el Baix Guinardó","15","Motos","Nacionalitat espanyola",183
2019,"7","Horta-Guinardó","33","el Baix Guinardó","15","Motos","Altres nacionalitats",14
2019,"7","Horta-Guinardó","33","el Baix Guinardó","16","Turismes","Nacionalitat espanyola",455
2019,"7","Horta-Guinardó","33","el Baix Guinardó","16","Turismes","Altres nacionalitats",22
2019,"7","Horta-Guinardó","33","el Baix Guinardó","16","Motos","Nacionalitat espanyola",219
2019,"7","Horta-Guinardó","33","el Baix Guinardó","16","Motos","Altres nacionalitats",12
2019,"7","Horta-Guinardó","33","el Baix Guinardó","17","Turismes","Nacionalitat espanyola",370
2019,"7","Horta-Guinardó","33","el Baix Guinardó","17","Turismes","Altres nacionalitats",31
2019,"7","Horta-Guinardó","33","el Baix Guinardó","17","Motos","Nacionalitat espanyola",195
2019,"7","Horta-Guinardó","33","el Baix Guinardó","17","Motos","Altres nacionalitats",17
2019,"7","Horta-Guinardó","33","el Baix Guinardó","18","Turismes","Nacionalitat espanyola",352
2019,"7","Horta-Guinardó","33","el Baix Guinardó","18","Turismes","Altres nacionalitats",32
2019,"7","Horta-Guinardó","33","el Baix Guinardó","18","Motos","Nacionalitat espanyola",178
2019,"7","Horta-Guinardó","33","el Baix Guinardó","18","Motos","Altres nacionalitats",20
2019,"7","Horta-Guinardó","33","el Baix Guinardó","19","Turismes","Nacionalitat espanyola",420
2019,"7","Horta-Guinardó","33","el Baix Guinardó","19","Turismes","Altres nacionalitats",32
2019,"7","Horta-Guinardó","33","el Baix Guinardó","19","Motos","Nacionalitat espanyola",226
2019,"7","Horta-Guinardó","33","el Baix Guinardó","19","Motos","Altres nacionalitats",10
2019,"7","Horta-Guinardó","34","Can Baró","20","Turismes","Nacionalitat espanyola",421
2019,"7","Horta-Guinardó","34","Can Baró","20","Turismes","Altres nacionalitats",45
2019,"7","Horta-Guinardó","34","Can Baró","20","Motos","Nacionalitat espanyola",227
2019,"7","Horta-Guinardó","34","Can Baró","20","Motos","Altres nacionalitats",17
2019,"7","Horta-Guinardó","34","Can Baró","21","Turismes","Nacionalitat espanyola",389
2019,"7","Horta-Guinardó","34","Can Baró","21","Turismes","Altres nacionalitats",17
2019,"7","Horta-Guinardó","34","Can Baró","21","Motos","Nacionalitat espanyola",175
2019,"7","Horta-Guinardó","34","Can Baró","21","Motos","Altres nacionalitats",12
2019,"7","Horta-Guinardó","34","Can Baró","22","Turismes","Nacionalitat espanyola",305
2019,"7","Horta-Guinardó","34","Can Baró","22","Turismes","Altres nacionalitats",12
2019,"7","Horta-Guinardó","34","Can Baró","22","Motos","Nacionalitat espanyola",199
2019,"7","Horta-Guinardó","34","Can Baró","22","Motos","Altres nacionalitats",9
2019,"7","Horta-Guinardó","34","Can Baró","23","Turismes","Nacionalitat espanyola",380
2019,"7","Horta-Guinardó","34","Can Baró","23","Turismes","Altres nacionalitats",23
2019,"7","Horta-Guinardó","34","Can Baró","23","Motos","Nacionalitat espanyola",210
2019,"7","Horta-Guinardó","34","Can Baró","23","Motos","Altres nacionalitats",22
2019,"7","Horta-Guinardó","34","Can Baró","24","Turismes","Nacionalitat espanyola",394
2019,"7","Horta-Guinardó","34","Can Baró","24","Turismes","Altres nacionalitats",26
2019,"7","Horta-Guinardó","34","Can Baró","24","Motos","Nacionalitat espanyola",212
2019,"7","Horta-Guinardó","34","Can Baró","24","Motos","Altres nacionalitats",23
2019,"7","Horta-Guinardó","34","Can Baró","25","Turismes","Nacionalitat espanyola",356
2019,"7","Horta-Guinardó","34","Can Baró","25","Turismes","Altres nacionalitats",30
2019,"7","Horta-Guinardó","34","Can Baró","25","Motos","Nacionalitat espanyola",247
2019,"7","Horta-Guinardó","34","Can Baró","25","Motos","Altres nacionalitats",24
2019,"7","Horta-Guinardó","34","Can Baró","26","Turismes","Nacionalitat espanyola",342
2019,"7","Horta-Guinardó","34","Can Baró","26","Turismes","Altres nacionalitats",21
2019,"7","Horta-Guinardó","34","Can Baró","26","Motos","Nacionalitat espanyola",181
2019,"7","Horta-Guinardó","34","Can Baró","26","Motos","Altres nacionalitats",19
2019,"7","Horta-Guinardó","35","el Guinardó","27","Turismes","Nacionalitat espanyola",508
2019,"7","Horta-Guinardó","35","el Guinardó","27","Turismes","Altres nacionalitats",41
2019,"7","Horta-Guinardó","35","el Guinardó","27","Motos","Nacionalitat espanyola",251
2019,"7","Horta-Guinardó","35","el Guinardó","27","Motos","Altres nacionalitats",21
2019,"7","Horta-Guinardó","35","el Guinardó","28","Turismes","Nacionalitat espanyola",396
2019,"7","Horta-Guinardó","35","el Guinardó","28","Turismes","Altres nacionalitats",48
2019,"7","Horta-Guinardó","35","el Guinardó","28","Motos","Nacionalitat espanyola",232
2019,"7","Horta-Guinardó","35","el Guinardó","28","Motos","Altres nacionalitats",28
2019,"7","Horta-Guinardó","35","el Guinardó","29","Turismes","Nacionalitat espanyola",329
2019,"7","Horta-Guinardó","35","el Guinardó","29","Turismes","Altres nacionalitats",14
2019,"7","Horta-Guinardó","35","el Guinardó","29","Motos","Nacionalitat espanyola",190
2019,"7","Horta-Guinardó","35","el Guinardó","29","Motos","Altres nacionalitats",14
2019,"7","Horta-Guinardó","35","el Guinardó","30","Turismes","Nacionalitat espanyola",347
2019,"7","Horta-Guinardó","35","el Guinardó","30","Turismes","Altres nacionalitats",28
2019,"7","Horta-Guinardó","35","el Guinardó","30","Motos","Nacionalitat espanyola",150
2019,"7","Horta-Guinardó","35","el Guinardó","30","Motos","Altres nacionalitats",14
2019,"7","Horta-Guinardó","35","el Guinardó","31","Turismes","Nacionalitat espanyola",356
2019,"7","Horta-Guinardó","35","el Guinardó","31","Turismes","Altres nacionalitats",37
2019,"7","Horta-Guinardó","35","el Guinardó","31","Motos","Nacionalitat espanyola",205
2019,"7","Horta-Guinardó","35","el Guinardó","31","Motos","Altres nacionalitats",20
2019,"7","Horta-Guinardó","35","el Guinardó","32","Turismes","Nacionalitat espanyola",369
2019,"7","Horta-Guinardó","35","el Guinardó","32","Turismes","Altres nacionalitats",21
2019,"7","Horta-Guinardó","35","el Guinardó","32","Motos","Nacionalitat espanyola",145
2019,"7","Horta-Guinardó","35","el Guinardó","32","Motos","Altres nacionalitats",10
2019,"7","Horta-Guinardó","35","el Guinardó","33","Turismes","Nacionalitat espanyola",423
2019,"7","Horta-Guinardó","35","el Guinardó","33","Turismes","Altres nacionalitats",14
2019,"7","Horta-Guinardó","35","el Guinardó","33","Motos","Nacionalitat espanyola",182
2019,"7","Horta-Guinardó","35","el Guinardó","33","Motos","Altres nacionalitats",15
2019,"7","Horta-Guinardó","35","el Guinardó","34","Turismes","Nacionalitat espanyola",488
2019,"7","Horta-Guinardó","35","el Guinardó","34","Turismes","Altres nacionalitats",27
2019,"7","Horta-Guinardó","35","el Guinardó","34","Motos","Nacionalitat espanyola",191
2019,"7","Horta-Guinardó","35","el Guinardó","34","Motos","Altres nacionalitats",13
2019,"7","Horta-Guinardó","35","el Guinardó","35","Turismes","Nacionalitat espanyola",568
2019,"7","Horta-Guinardó","35","el Guinardó","35","Turismes","Altres nacionalitats",26
2019,"7","Horta-Guinardó","35","el Guinardó","35","Motos","Nacionalitat espanyola",199
2019,"7","Horta-Guinardó","35","el Guinardó","35","Motos","Altres nacionalitats",21
2019,"7","Horta-Guinardó","35","el Guinardó","36","Turismes","Nacionalitat espanyola",411
2019,"7","Horta-Guinardó","35","el Guinardó","36","Turismes","Altres nacionalitats",15
2019,"7","Horta-Guinardó","35","el Guinardó","36","Motos","Nacionalitat espanyola",191
2019,"7","Horta-Guinardó","35","el Guinardó","36","Motos","Altres nacionalitats",5
2019,"7","Horta-Guinardó","35","el Guinardó","37","Turismes","Nacionalitat espanyola",392
2019,"7","Horta-Guinardó","35","el Guinardó","37","Turismes","Altres nacionalitats",27
2019,"7","Horta-Guinardó","35","el Guinardó","37","Motos","Nacionalitat espanyola",175
2019,"7","Horta-Guinardó","35","el Guinardó","37","Motos","Altres nacionalitats",8
2019,"7","Horta-Guinardó","35","el Guinardó","38","Turismes","Nacionalitat espanyola",403
2019,"7","Horta-Guinardó","35","el Guinardó","38","Turismes","Altres nacionalitats",25
2019,"7","Horta-Guinardó","35","el Guinardó","38","Motos","Nacionalitat espanyola",139
2019,"7","Horta-Guinardó","35","el Guinardó","38","Motos","Altres nacionalitats",18
2019,"7","Horta-Guinardó","35","el Guinardó","39","Turismes","Nacionalitat espanyola",408
2019,"7","Horta-Guinardó","35","el Guinardó","39","Turismes","Altres nacionalitats",36
2019,"7","Horta-Guinardó","35","el Guinardó","39","Motos","Nacionalitat espanyola",171
2019,"7","Horta-Guinardó","35","el Guinardó","39","Motos","Altres nacionalitats",20
2019,"7","Horta-Guinardó","35","el Guinardó","40","Turismes","Nacionalitat espanyola",385
2019,"7","Horta-Guinardó","35","el Guinardó","40","Turismes","Altres nacionalitats",26
2019,"7","Horta-Guinardó","35","el Guinardó","40","Motos","Nacionalitat espanyola",152
2019,"7","Horta-Guinardó","35","el Guinardó","40","Motos","Altres nacionalitats",22
2019,"7","Horta-Guinardó","35","el Guinardó","41","Turismes","Nacionalitat espanyola",310
2019,"7","Horta-Guinardó","35","el Guinardó","41","Turismes","Altres nacionalitats",30
2019,"7","Horta-Guinardó","35","el Guinardó","41","Motos","Nacionalitat espanyola",127
2019,"7","Horta-Guinardó","35","el Guinardó","41","Motos","Altres nacionalitats",21
2019,"7","Horta-Guinardó","35","el Guinardó","42","Turismes","Nacionalitat espanyola",418
2019,"7","Horta-Guinardó","35","el Guinardó","42","Turismes","Altres nacionalitats",25
2019,"7","Horta-Guinardó","35","el Guinardó","42","Motos","Nacionalitat espanyola",198
2019,"7","Horta-Guinardó","35","el Guinardó","42","Motos","Altres nacionalitats",10
2019,"7","Horta-Guinardó","35","el Guinardó","43","Turismes","Nacionalitat espanyola",378
2019,"7","Horta-Guinardó","35","el Guinardó","43","Turismes","Altres nacionalitats",34
2019,"7","Horta-Guinardó","35","el Guinardó","43","Motos","Nacionalitat espanyola",170
2019,"7","Horta-Guinardó","35","el Guinardó","43","Motos","Altres nacionalitats",12
2019,"7","Horta-Guinardó","35","el Guinardó","44","Turismes","Nacionalitat espanyola",375
2019,"7","Horta-Guinardó","35","el Guinardó","44","Turismes","Altres nacionalitats",18
2019,"7","Horta-Guinardó","35","el Guinardó","44","Motos","Nacionalitat espanyola",153
2019,"7","Horta-Guinardó","35","el Guinardó","44","Motos","Altres nacionalitats",15
2019,"7","Horta-Guinardó","35","el Guinardó","45","Turismes","Nacionalitat espanyola",391
2019,"7","Horta-Guinardó","35","el Guinardó","45","Turismes","Altres nacionalitats",34
2019,"7","Horta-Guinardó","35","el Guinardó","45","Motos","Nacionalitat espanyola",153
2019,"7","Horta-Guinardó","35","el Guinardó","45","Motos","Altres nacionalitats",11
2019,"7","Horta-Guinardó","35","el Guinardó","46","Turismes","Nacionalitat espanyola",383
2019,"7","Horta-Guinardó","35","el Guinardó","46","Turismes","Altres nacionalitats",33
